# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
5.174906690e-01 4.224900000e+06 2.591800000e+00 1.475600000e+15 4.243276734e-01 1.312640000e+10 4.341520000e+04 1.953430000e+04 2.222510000e+00 9.980640000e-01 1.009500000e+00 3.978160000e-01 2.653050000e-01 1.987590000e-08 4.424410000e-07 6.561150000e-14 4.424410000e-07 6.651630000e-04 1.296900000e+06 3.419600000e+08 1.665500000e+00 7.655200000e+00 8.619500000e+14
5.188442550e-01 4.216800000e+06 2.578200000e+00 1.465100000e+15 4.263339780e-01 1.310800000e+10 4.339310000e+04 1.953430000e+04 2.221380000e+00 9.980570000e-01 1.009510000e+00 3.978170000e-01 2.660100000e-01 1.913020000e-08 4.404890000e-07 6.320640000e-14 4.404890000e-07 6.636930000e-04 1.297600000e+06 3.419600000e+08 1.665500000e+00 7.688100000e+00 8.603100000e+14
5.201979150e-01 4.208800000e+06 2.564600000e+00 1.454600000e+15 4.283402827e-01 1.308960000e+10 4.337070000e+04 1.953430000e+04 2.220230000e+00 9.980500000e-01 1.009520000e+00 3.978180000e-01 2.667280000e-01 1.907450000e-08 4.384870000e-07 6.307760000e-14 4.384870000e-07 6.621840000e-04 1.298200000e+06 3.419700000e+08 1.665500000e+00 7.721300000e+00 8.586800000e+14
5.215516690e-01 4.200600000e+06 2.551200000e+00 1.444100000e+15 4.303465873e-01 1.307120000e+10 4.334800000e+04 1.953430000e+04 2.219070000e+00 9.980430000e-01 1.009540000e+00 3.978190000e-01 2.674580000e-01 1.839500000e-08 4.364370000e-07 6.088370000e-14 4.364370000e-07 6.606340000e-04 1.298800000e+06 3.419700000e+08 1.665500000e+00 7.754900000e+00 8.570400000e+14
5.229055380e-01 4.192500000e+06 2.537700000e+00 1.433700000e+15 4.323528919e-01 1.305290000e+10 4.332480000e+04 1.953430000e+04 2.217880000e+00 9.980370000e-01 1.009550000e+00 3.978190000e-01 2.682000000e-01 1.841140000e-08 4.343380000e-07 6.099040000e-14 4.343380000e-07 6.590430000e-04 1.299300000e+06 3.419700000e+08 1.665500000e+00 7.788900000e+00 8.554000000e+14
5.242595430e-01 4.184400000e+06 2.524400000e+00 1.423400000e+15 4.343591966e-01 1.303460000e+10 4.330130000e+04 1.953430000e+04 2.216680000e+00 9.980300000e-01 1.009560000e+00 3.978200000e-01 2.689540000e-01 1.777480000e-08 4.321880000e-07 5.893180000e-14 4.321880000e-07 6.574100000e-04 1.299700000e+06 3.419700000e+08 1.665500000e+00 7.823100000e+00 8.537500000e+14
5.256137060e-01 4.176200000e+06 2.511000000e+00 1.413100000e+15 4.363655012e-01 1.301640000e+10 4.327750000e+04 1.953430000e+04 2.215460000e+00 9.980230000e-01 1.009570000e+00 3.978210000e-01 2.697210000e-01 1.781530000e-08 4.299880000e-07 5.911600000e-14 4.299880000e-07 6.557350000e-04 1.300100000e+06 3.419800000e+08 1.665500000e+00 7.857800000e+00 8.521000000e+14
5.269680460e-01 4.168000000e+06 2.497800000e+00 1.402900000e+15 4.383718058e-01 1.299820000e+10 4.325330000e+04 1.953430000e+04 2.214220000e+00 9.980160000e-01 1.009580000e+00 3.978220000e-01 2.705020000e-01 1.712120000e-08 4.277350000e-07 5.686040000e-14 4.277350000e-07 6.540150000e-04 1.300400000e+06 3.419800000e+08 1.665500000e+00 7.892800000e+00 8.504500000e+14
5.283225840e-01 4.159800000e+06 2.484600000e+00 1.392800000e+15 4.403781105e-01 1.297990000e+10 4.322870000e+04 1.953430000e+04 2.212960000e+00 9.980090000e-01 1.009600000e+00 3.978220000e-01 2.712960000e-01 1.689660000e-08 4.254300000e-07 5.616080000e-14 4.254300000e-07 6.522500000e-04 1.300600000e+06 3.419800000e+08 1.665500000e+00 7.928200000e+00 8.487900000e+14
5.296773400e-01 4.151600000e+06 2.471500000e+00 1.382700000e+15 4.423844151e-01 1.296170000e+10 4.320380000e+04 1.953430000e+04 2.211690000e+00 9.980020000e-01 1.009610000e+00 3.978230000e-01 2.721040000e-01 1.595390000e-08 4.230700000e-07 5.307110000e-14 4.230700000e-07 6.504380000e-04 1.300800000e+06 3.419800000e+08 1.665500000e+00 7.964000000e+00 8.471200000e+14
5.310323340e-01 4.143300000e+06 2.458500000e+00 1.372600000e+15 4.443907197e-01 1.294360000e+10 4.317860000e+04 1.953430000e+04 2.210400000e+00 9.979950000e-01 1.009620000e+00 3.978240000e-01 2.729260000e-01 1.568900000e-08 4.206560000e-07 5.223220000e-14 4.206560000e-07 6.485800000e-04 1.300900000e+06 3.419800000e+08 1.665500000e+00 8.000100000e+00 8.454600000e+14
5.323875860e-01 4.135100000e+06 2.445500000e+00 1.362700000e+15 4.463970243e-01 1.292540000e+10 4.315300000e+04 1.953430000e+04 2.209090000e+00 9.979890000e-01 1.009630000e+00 3.978240000e-01 2.737620000e-01 1.601730000e-08 4.181850000e-07 5.336820000e-14 4.181850000e-07 6.466720000e-04 1.300900000e+06 3.419900000e+08 1.665500000e+00 8.036700000e+00 8.437800000e+14
5.337431150e-01 4.126800000e+06 2.432600000e+00 1.352700000e+15 4.484033290e-01 1.290720000e+10 4.312700000e+04 1.953430000e+04 2.207760000e+00 9.979820000e-01 1.009640000e+00 3.978250000e-01 2.746130000e-01 1.553070000e-08 4.156570000e-07 5.178810000e-14 4.156570000e-07 6.447150000e-04 1.300900000e+06 3.419900000e+08 1.665500000e+00 8.073700000e+00 8.421100000e+14
5.350989390e-01 4.118500000e+06 2.419700000e+00 1.342900000e+15 4.504096336e-01 1.288910000e+10 4.310070000e+04 1.953430000e+04 2.206410000e+00 9.979750000e-01 1.009650000e+00 3.978260000e-01 2.754790000e-01 1.563480000e-08 4.130710000e-07 5.217640000e-14 4.130710000e-07 6.427060000e-04 1.300800000e+06 3.419900000e+08 1.665500000e+00 8.111100000e+00 8.404200000e+14
5.364550800e-01 4.110100000e+06 2.406900000e+00 1.333000000e+15 4.524159382e-01 1.287100000e+10 4.307410000e+04 1.953430000e+04 2.205050000e+00 9.979680000e-01 1.009660000e+00 3.978260000e-01 2.763610000e-01 1.501770000e-08 4.104250000e-07 5.015620000e-14 4.104250000e-07 6.406440000e-04 1.300600000e+06 3.419900000e+08 1.665500000e+00 8.148900000e+00 8.387400000e+14
5.378115540e-01 4.101800000e+06 2.394200000e+00 1.323300000e+15 4.544222429e-01 1.285280000e+10 4.304710000e+04 1.953430000e+04 2.203670000e+00 9.979610000e-01 1.009670000e+00 3.978270000e-01 2.772580000e-01 1.507220000e-08 4.077180000e-07 5.037740000e-14 4.077180000e-07 6.385280000e-04 1.300400000e+06 3.419900000e+08 1.665500000e+00 8.187200000e+00 8.370500000e+14
5.391683820e-01 4.093400000e+06 2.381500000e+00 1.313600000e+15 4.564285475e-01 1.283470000e+10 4.301990000e+04 1.953430000e+04 2.202270000e+00 9.979540000e-01 1.009680000e+00 3.978270000e-01 2.781720000e-01 1.443020000e-08 4.049490000e-07 4.826900000e-14 4.049490000e-07 6.363560000e-04 1.300100000e+06 3.419900000e+08 1.665500000e+00 8.225900000e+00 8.353500000e+14
5.405255800e-01 4.085000000e+06 2.368900000e+00 1.303900000e+15 4.584348521e-01 1.281650000e+10 4.299230000e+04 1.953430000e+04 2.200860000e+00 9.979470000e-01 1.009690000e+00 3.978280000e-01 2.791030000e-01 1.460710000e-08 4.021170000e-07 4.889780000e-14 4.021170000e-07 6.341270000e-04 1.299700000e+06 3.420000000e+08 1.665500000e+00 8.265000000e+00 8.336500000e+14
5.418831680e-01 4.076500000e+06 2.356300000e+00 1.294300000e+15 4.604411568e-01 1.279840000e+10 4.296430000e+04 1.953430000e+04 2.199430000e+00 9.979400000e-01 1.009710000e+00 3.978280000e-01 2.800500000e-01 1.385070000e-08 3.992190000e-07 4.640110000e-14 3.992190000e-07 6.318380000e-04 1.299200000e+06 3.420000000e+08 1.665500000e+00 8.304600000e+00 8.319400000e+14
5.432411640e-01 4.068100000e+06 2.343800000e+00 1.284800000e+15 4.624474614e-01 1.278020000e+10 4.293610000e+04 1.953430000e+04 2.197980000e+00 9.979330000e-01 1.009720000e+00 3.978290000e-01 2.810150000e-01 1.406010000e-08 3.962560000e-07 4.713830000e-14 3.962560000e-07 6.294880000e-04 1.298600000e+06 3.420000000e+08 1.665500000e+00 8.344700000e+00 8.302300000e+14
5.445995840e-01 4.059600000e+06 2.331400000e+00 1.275300000e+15 4.644537660e-01 1.276210000e+10 4.290750000e+04 1.953430000e+04 2.196520000e+00 9.979260000e-01 1.009730000e+00 3.978290000e-01 2.819990000e-01 1.329230000e-08 3.932240000e-07 4.459740000e-14 3.932240000e-07 6.270760000e-04 1.298000000e+06 3.420000000e+08 1.665500000e+00 8.385300000e+00 8.285100000e+14
5.459584480e-01 4.051100000e+06 2.319100000e+00 1.265900000e+15 4.664600707e-01 1.274390000e+10 4.287860000e+04 1.953430000e+04 2.195040000e+00 9.979190000e-01 1.009740000e+00 3.978300000e-01 2.830000000e-01 1.358510000e-08 3.901230000e-07 4.561380000e-14 3.901230000e-07 6.245980000e-04 1.297300000e+06 3.420000000e+08 1.665500000e+00 8.426300000e+00 8.267900000e+14
5.473177710e-01 4.042500000e+06 2.306800000e+00 1.256500000e+15 4.684663753e-01 1.272570000e+10 4.284940000e+04 1.953430000e+04 2.193540000e+00 9.979120000e-01 1.009750000e+00 3.978300000e-01 2.840210000e-01 1.273890000e-08 3.869510000e-07 4.280450000e-14 3.869510000e-07 6.220540000e-04 1.296500000e+06 3.420000000e+08 1.665500000e+00 8.467900000e+00 8.250600000e+14
5.486775710e-01 4.033900000e+06 2.294500000e+00 1.247200000e+15 4.704726799e-01 1.270740000e+10 4.281980000e+04 1.953430000e+04 2.192030000e+00 9.979050000e-01 1.009760000e+00 3.978310000e-01 2.850600000e-01 1.302450000e-08 3.837060000e-07 4.379640000e-14 3.837060000e-07 6.194400000e-04 1.295600000e+06 3.420000000e+08 1.665500000e+00 8.509900000e+00 8.233200000e+14
5.500378650e-01 4.025300000e+06 2.282300000e+00 1.237900000e+15 4.724789846e-01 1.268920000e+10 4.279000000e+04 1.953430000e+04 2.190510000e+00 9.978980000e-01 1.009770000e+00 3.978310000e-01 2.861200000e-01 1.190100000e-08 3.803870000e-07 4.004790000e-14 3.803870000e-07 6.167550000e-04 1.294600000e+06 3.420100000e+08 1.665500000e+00 8.552500000e+00 8.215800000e+14
5.513986700e-01 4.016700000e+06 2.270200000e+00 1.228700000e+15 4.744852892e-01 1.267090000e+10 4.275990000e+04 1.953430000e+04 2.188960000e+00 9.978920000e-01 1.009780000e+00 3.978320000e-01 2.872000000e-01 1.162210000e-08 3.769920000e-07 3.913760000e-14 3.769920000e-07 6.139970000e-04 1.293500000e+06 3.420100000e+08 1.665500000e+00 8.595600000e+00 8.198300000e+14
5.527600020e-01 4.008000000e+06 2.258200000e+00 1.219500000e+15 4.764915938e-01 1.265260000e+10 4.272940000e+04 1.953430000e+04 2.187400000e+00 9.978850000e-01 1.009790000e+00 3.978320000e-01 2.883020000e-01 1.225890000e-08 3.735180000e-07 4.131210000e-14 3.735180000e-07 6.111610000e-04 1.292400000e+06 3.420100000e+08 1.665500000e+00 8.639300000e+00 8.180800000e+14
5.541218770e-01 3.999300000e+06 2.246200000e+00 1.210400000e+15 4.784978985e-01 1.263430000e+10 4.269870000e+04 1.953430000e+04 2.185830000e+00 9.978780000e-01 1.009800000e+00 3.978330000e-01 2.894250000e-01 1.145970000e-08 3.699650000e-07 3.864700000e-14 3.699650000e-07 6.082470000e-04 1.291100000e+06 3.420100000e+08 1.665500000e+00 8.683500000e+00 8.163200000e+14
5.554843100e-01 3.990600000e+06 2.234200000e+00 1.201300000e+15 4.805042031e-01 1.261590000e+10 4.266760000e+04 1.953430000e+04 2.184240000e+00 9.978710000e-01 1.009810000e+00 3.978330000e-01 2.905700000e-01 1.189620000e-08 3.663290000e-07 4.014790000e-14 3.663290000e-07 6.052510000e-04 1.289800000e+06 3.420100000e+08 1.665500000e+00 8.728300000e+00 8.145500000e+14
5.568473190e-01 3.981800000e+06 2.222400000e+00 1.192300000e+15 4.825105077e-01 1.259750000e+10 4.263630000e+04 1.953430000e+04 2.182640000e+00 9.978640000e-01 1.009820000e+00 3.978330000e-01 2.917370000e-01 1.098310000e-08 3.626090000e-07 3.709310000e-14 3.626090000e-07 6.021700000e-04 1.288300000e+06 3.420100000e+08 1.665500000e+00 8.773700000e+00 8.127800000e+14
5.582109170e-01 3.973100000e+06 2.210500000e+00 1.183400000e+15 4.845168124e-01 1.257900000e+10 4.260470000e+04 1.953430000e+04 2.181020000e+00 9.978560000e-01 1.009820000e+00 3.978340000e-01 2.929290000e-01 1.143550000e-08 3.588000000e-07 3.864880000e-14 3.588000000e-07 5.989990000e-04 1.286800000e+06 3.420100000e+08 1.665500000e+00 8.819800000e+00 8.110000000e+14
5.595751200e-01 3.964200000e+06 2.198800000e+00 1.174500000e+15 4.865231170e-01 1.256050000e+10 4.257280000e+04 1.953430000e+04 2.179380000e+00 9.978490000e-01 1.009830000e+00 3.978340000e-01 2.941470000e-01 1.040430000e-08 3.548950000e-07 3.518890000e-14 3.548950000e-07 5.957310000e-04 1.285100000e+06 3.420100000e+08 1.665500000e+00 8.866500000e+00 8.092100000e+14
5.609399440e-01 3.953300000e+06 2.184400000e+00 1.163500000e+15 4.885294216e-01 1.254190000e+10 4.254050000e+04 1.953430000e+04 2.177730000e+00 9.978410000e-01 1.009850000e+00 3.978350000e-01 2.953920000e-01 1.078630000e-08 3.508940000e-07 3.650690000e-14 3.508940000e-07 5.923630000e-04 1.282900000e+06 3.420100000e+08 1.665500000e+00 8.924900000e+00 8.070100000e+14
5.629377910e-01 3.940300000e+06 2.167400000e+00 1.150700000e+15 4.914645710e-01 1.251460000e+10 4.249290000e+04 1.953430000e+04 2.175300000e+00 9.978300000e-01 1.009860000e+00 3.978350000e-01 2.972640000e-01 1.133830000e-08 3.448500000e-07 3.841530000e-14 3.448500000e-07 5.872390000e-04 1.280100000e+06 3.420200000e+08 1.665500000e+00 8.995900000e+00 8.043700000e+14
5.649370400e-01 3.927200000e+06 2.150600000e+00 1.137900000e+15 4.943997204e-01 1.248720000e+10 4.244470000e+04 1.953430000e+04 2.172830000e+00 9.978200000e-01 1.009870000e+00 3.978350000e-01 2.992020000e-01 9.854510000e-09 3.385680000e-07 3.342290000e-14 3.385680000e-07 5.818660000e-04 1.276900000e+06 3.420200000e+08 1.665500000e+00 9.068600000e+00 8.017100000e+14
5.669377350e-01 3.914000000e+06 2.133800000e+00 1.125300000e+15 4.973348697e-01 1.245970000e+10 4.239580000e+04 1.953430000e+04 2.170330000e+00 9.978100000e-01 1.009880000e+00 3.978360000e-01 3.012070000e-01 9.387280000e-09 3.320430000e-07 3.187160000e-14 3.320430000e-07 5.762320000e-04 1.273500000e+06 3.420200000e+08 1.665500000e+00 9.142900000e+00 7.990400000e+14
5.689399170e-01 3.900700000e+06 2.117200000e+00 1.112700000e+15 5.002700191e-01 1.243200000e+10 4.234640000e+04 1.953430000e+04 2.167800000e+00 9.977990000e-01 1.009900000e+00 3.978360000e-01 3.032810000e-01 9.077010000e-09 3.252650000e-07 3.085060000e-14 3.252650000e-07 5.703200000e-04 1.269900000e+06 3.420200000e+08 1.665500000e+00 9.219000000e+00 7.963400000e+14
5.709436260e-01 3.887300000e+06 2.100800000e+00 1.100300000e+15 5.032051685e-01 1.240410000e+10 4.229640000e+04 1.953430000e+04 2.165240000e+00 9.977890000e-01 1.009910000e+00 3.978360000e-01 3.054280000e-01 8.784560000e-09 3.182240000e-07 2.988810000e-14 3.182240000e-07 5.641130000e-04 1.265900000e+06 3.420200000e+08 1.665500000e+00 9.297000000e+00 7.936300000e+14
5.729489000e-01 3.873800000e+06 2.084500000e+00 1.087900000e+15 5.061403178e-01 1.237600000e+10 4.224590000e+04 1.953430000e+04 2.162650000e+00 9.977780000e-01 1.009920000e+00 3.978370000e-01 3.076510000e-01 8.511890000e-09 3.109060000e-07 2.899110000e-14 3.109060000e-07 5.575900000e-04 1.261700000e+06 3.420200000e+08 1.665500000e+00 9.376800000e+00 7.909100000e+14
5.749557750e-01 3.860300000e+06 2.068300000e+00 1.075700000e+15 5.090754672e-01 1.234770000e+10 4.219470000e+04 1.953430000e+04 2.160030000e+00 9.977680000e-01 1.009940000e+00 3.978370000e-01 3.099530000e-01 8.406830000e-09 3.033010000e-07 2.866380000e-14 3.033010000e-07 5.507280000e-04 1.257100000e+06 3.420200000e+08 1.665500000e+00 9.458600000e+00 7.881600000e+14
5.769642870e-01 3.846600000e+06 2.052200000e+00 1.063600000e+15 5.120106166e-01 1.231920000e+10 4.214310000e+04 1.953430000e+04 2.157390000e+00 9.977570000e-01 1.009950000e+00 3.978370000e-01 3.123390000e-01 9.132630000e-09 2.953930000e-07 3.117200000e-14 2.953930000e-07 5.435010000e-04 1.252200000e+06 3.420200000e+08 1.665500000e+00 9.542500000e+00 7.853900000e+14
5.789744680e-01 3.832800000e+06 2.036300000e+00 1.051500000e+15 5.149457659e-01 1.229040000e+10 4.209090000e+04 1.953430000e+04 2.154710000e+00 9.977460000e-01 1.009960000e+00 3.978370000e-01 3.148110000e-01 7.838930000e-09 2.871700000e-07 2.678530000e-14 2.871700000e-07 5.358820000e-04 1.247100000e+06 3.420200000e+08 1.665500000e+00 9.628500000e+00 7.826000000e+14
5.809863500e-01 3.819000000e+06 2.020500000e+00 1.039600000e+15 5.178809153e-01 1.226140000e+10 4.203810000e+04 1.953430000e+04 2.152010000e+00 9.977360000e-01 1.009970000e+00 3.978370000e-01 3.173750000e-01 7.400200000e-09 2.786140000e-07 2.531400000e-14 2.786140000e-07 5.278390000e-04 1.241600000e+06 3.420200000e+08 1.665500000e+00 9.716800000e+00 7.797900000e+14
5.829999610e-01 3.805000000e+06 2.004800000e+00 1.027700000e+15 5.208160647e-01 1.223220000e+10 4.198480000e+04 1.953430000e+04 2.149290000e+00 9.977250000e-01 1.009980000e+00 3.978370000e-01 3.200340000e-01 7.116610000e-09 2.697110000e-07 2.437100000e-14 2.697110000e-07 5.193370000e-04 1.235700000e+06 3.420200000e+08 1.665500000e+00 9.807300000e+00 7.769500000e+14
5.850153290e-01 3.790900000e+06 1.989300000e+00 1.016000000e+15 5.237512140e-01 1.220260000e+10 4.193100000e+04 1.953430000e+04 2.146530000e+00 9.977140000e-01 1.010000000e+00 3.978370000e-01 3.227950000e-01 6.849740000e-09 2.604410000e-07 2.348350000e-14 2.604410000e-07 5.103340000e-04 1.229500000e+06 3.420200000e+08 1.665500000e+00 9.900300000e+00 7.741000000e+14
5.870324760e-01 3.776700000e+06 1.973900000e+00 1.004300000e+15 5.266863634e-01 1.217270000e+10 4.187670000e+04 1.953430000e+04 2.143750000e+00 9.977030000e-01 1.010010000e+00 3.978370000e-01 3.256610000e-01 6.617790000e-09 2.507870000e-07 2.271430000e-14 2.507870000e-07 5.007860000e-04 1.223000000e+06 3.420200000e+08 1.665500000e+00 9.995800000e+00 7.712100000e+14
5.890514270e-01 3.762300000e+06 1.958600000e+00 9.927500000e+14 5.296215128e-01 1.214250000e+10 4.182190000e+04 1.953430000e+04 2.140950000e+00 9.976920000e-01 1.010020000e+00 3.978370000e-01 3.286380000e-01 6.588880000e-09 2.407270000e-07 2.264140000e-14 2.407270000e-07 4.906400000e-04 1.216100000e+06 3.420200000e+08 1.665500000e+00 1.009400000e+01 7.683100000e+14
5.910722000e-01 3.747800000e+06 1.943500000e+00 9.812800000e+14 5.325566621e-01 1.211200000e+10 4.176670000e+04 1.953430000e+04 2.138120000e+00 9.976810000e-01 1.010030000e+00 3.978370000e-01 3.317320000e-01 7.052370000e-09 2.302410000e-07 2.426280000e-14 2.302410000e-07 4.798340000e-04 1.208800000e+06 3.420200000e+08 1.665600000e+00 1.019500000e+01 7.653700000e+14
5.930948120e-01 3.733200000e+06 1.928500000e+00 9.699100000e+14 5.354918115e-01 1.208110000e+10 4.171090000e+04 1.953430000e+04 2.135260000e+00 9.976700000e-01 1.010040000e+00 3.978360000e-01 3.349490000e-01 6.056370000e-09 2.193030000e-07 2.086140000e-14 2.193030000e-07 4.682980000e-04 1.201100000e+06 3.420200000e+08 1.665600000e+00 1.029900000e+01 7.624100000e+14
5.951192780e-01 3.718500000e+06 1.913700000e+00 9.586300000e+14 5.384269609e-01 1.204970000e+10 4.165470000e+04 1.953430000e+04 2.132390000e+00 9.976590000e-01 1.010050000e+00 3.978360000e-01 3.382970000e-01 5.606550000e-09 2.078900000e-07 1.933590000e-14 2.078900000e-07 4.559500000e-04 1.193100000e+06 3.420200000e+08 1.665600000e+00 1.040500000e+01 7.594200000e+14
5.971456080e-01 3.703600000e+06 1.899000000e+00 9.474400000e+14 5.413621103e-01 1.201800000e+10 4.159800000e+04 1.953430000e+04 2.129480000e+00 9.976470000e-01 1.010070000e+00 3.978360000e-01 3.417820000e-01 5.350330000e-09 1.959740000e-07 1.847560000e-14 1.959740000e-07 4.426890000e-04 1.184600000e+06 3.420200000e+08 1.665600000e+00 1.051500000e+01 7.564000000e+14
5.991738100e-01 3.688600000e+06 1.884400000e+00 9.363400000e+14 5.442972596e-01 1.198580000e+10 4.154090000e+04 1.953430000e+04 2.126560000e+00 9.976360000e-01 1.010080000e+00 3.978360000e-01 3.454120000e-01 5.179140000e-09 1.835240000e-07 1.790760000e-14 1.835240000e-07 4.283970000e-04 1.175800000e+06 3.420200000e+08 1.665600000e+00 1.062800000e+01 7.533500000e+14
6.012038900e-01 3.673400000e+06 1.870000000e+00 9.253400000e+14 5.472324090e-01 1.195320000e+10 4.148330000e+04 1.953430000e+04 2.123610000e+00 9.976240000e-01 1.010090000e+00 3.978350000e-01 3.491950000e-01 5.200370000e-09 1.705100000e-07 1.800490000e-14 1.705100000e-07 4.129280000e-04 1.166500000e+06 3.420200000e+08 1.665600000e+00 1.074500000e+01 7.502600000e+14
6.032358470e-01 3.658000000e+06 1.855700000e+00 9.144200000e+14 5.501675584e-01 1.192000000e+10 4.142530000e+04 1.953430000e+04 2.120640000e+00 9.976130000e-01 1.010100000e+00 3.978350000e-01 3.531400000e-01 5.389230000e-09 1.568960000e-07 1.868430000e-14 1.568960000e-07 3.961010000e-04 1.156700000e+06 3.420200000e+08 1.665600000e+00 1.086500000e+01 7.471400000e+14
6.052696790e-01 3.642500000e+06 1.841600000e+00 9.035900000e+14 5.531027077e-01 1.188630000e+10 4.136690000e+04 1.953430000e+04 2.117650000e+00 9.976010000e-01 1.010110000e+00 3.978340000e-01 3.572570000e-01 4.791300000e-09 1.426450000e-07 1.663470000e-14 1.426450000e-07 3.776830000e-04 1.146600000e+06 3.420200000e+08 1.665600000e+00 1.098900000e+01 7.439900000e+14
6.073053790e-01 3.626700000e+06 1.827600000e+00 8.928500000e+14 5.560378571e-01 1.185210000e+10 4.130810000e+04 1.953430000e+04 2.114640000e+00 9.975890000e-01 1.010130000e+00 3.978340000e-01 3.615570000e-01 4.551870000e-09 1.277160000e-07 1.582630000e-14 1.277160000e-07 3.573730000e-04 1.135900000e+06 3.420200000e+08 1.665600000e+00 1.111700000e+01 7.408000000e+14
6.093429340e-01 3.610800000e+06 1.813800000e+00 8.821900000e+14 5.589730065e-01 1.181730000e+10 4.124890000e+04 1.953430000e+04 2.111610000e+00 9.975770000e-01 1.010140000e+00 3.978330000e-01 3.660500000e-01 4.562370000e-09 1.120640000e-07 1.588660000e-14 1.120640000e-07 3.347590000e-04 1.124800000e+06 3.420100000e+08 1.665600000e+00 1.124900000e+01 7.375700000e+14
6.113823300e-01 3.594700000e+06 1.800100000e+00 8.716200000e+14 5.619081558e-01 1.178180000e+10 4.118930000e+04 1.953430000e+04 2.108560000e+00 9.975640000e-01 1.010150000e+00 3.978320000e-01 3.707500000e-01 4.184330000e-09 9.563990000e-08 1.459280000e-14 9.563990000e-08 3.092570000e-04 1.113300000e+06 3.420100000e+08 1.665600000e+00 1.138600000e+01 7.343000000e+14
6.134235450e-01 3.578400000e+06 1.786600000e+00 8.611400000e+14 5.648433052e-01 1.174570000e+10 4.112940000e+04 1.953430000e+04 2.105490000e+00 9.975520000e-01 1.010160000e+00 3.978320000e-01 3.756700000e-01 3.872050000e-09 7.838970000e-08 1.352540000e-14 7.838970000e-08 2.799820000e-04 1.101200000e+06 3.420100000e+08 1.665600000e+00 1.152700000e+01 7.309900000e+14
6.154665510e-01 3.561900000e+06 1.773300000e+00 8.507400000e+14 5.677784546e-01 1.170890000e+10 4.106910000e+04 1.953430000e+04 2.102410000e+00 9.975390000e-01 1.010180000e+00 3.978310000e-01 3.808260000e-01 3.638760000e-09 6.025190000e-08 1.273160000e-14 6.025190000e-08 2.454630000e-04 1.088600000e+06 3.420100000e+08 1.665700000e+00 1.167400000e+01 7.276300000e+14
6.175113170e-01 3.545200000e+06 1.760100000e+00 8.404200000e+14 5.707136039e-01 1.167140000e+10 4.100850000e+04 1.953430000e+04 2.099300000e+00 9.975260000e-01 1.010190000e+00 3.978300000e-01 3.862270000e-01 3.430770000e-09 4.118190000e-08 1.202450000e-14 4.118190000e-08 2.029330000e-04 1.075600000e+06 3.420100000e+08 1.665700000e+00 1.182500000e+01 7.242300000e+14
6.195578030e-01 3.528200000e+06 1.747000000e+00 8.301900000e+14 5.736487533e-01 1.163300000e+10 4.094750000e+04 1.953430000e+04 2.096180000e+00 9.975130000e-01 1.010200000e+00 3.978290000e-01 3.918610000e-01 3.394850000e-09 2.122030000e-08 1.191990000e-14 2.122030000e-08 1.456720000e-04 1.062200000e+06 3.420100000e+08 1.665700000e+00 1.197900000e+01 7.207800000e+14
6.216059650e-01 3.511000000e+06 1.734200000e+00 8.200400000e+14 5.765839027e-01 1.159390000e+10 4.088620000e+04 1.953430000e+04 2.093050000e+00 9.975000000e-01 1.010220000e+00 3.978280000e-01 3.977570000e-01 9.652270000e-11 2.516270000e-10 3.395390000e-16 2.516280000e-10 1.586280000e-05 1.048300000e+06 3.420000000e+08 1.665700000e+00 1.213900000e+01 7.172800000e+14
6.236557520e-01 3.493800000e+06 1.721400000e+00 8.099800000e+14 5.795190520e-01 1.155430000e+10 4.082470000e+04 1.953430000e+04 2.089900000e+00 9.974860000e-01 1.010230000e+00 3.978270000e-01 3.978270000e-01 1.392620000e-11 -1.983440000e-12 4.908160000e-17 0.000000000e+00 0.000000000e+00 1.034500000e+06 3.420000000e+08 1.665700000e+00 1.230200000e+01 7.137800000e+14
6.257072590e-01 3.479700000e+06 1.711000000e+00 8.018300000e+14 5.824542014e-01 1.151470000e+10 4.076280000e+04 1.953430000e+04 2.086730000e+00 9.974750000e-01 1.010240000e+00 3.978260000e-01 3.978260000e-01 -0.000000000e+00 -1.369230000e-12 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.023300000e+06 3.420000000e+08 1.665700000e+00 1.243700000e+01 7.109300000e+14
6.270044110e-01 3.468900000e+06 1.702900000e+00 7.955500000e+14 5.843087511e-01 1.148970000e+10 4.072360000e+04 1.953430000e+04 2.084720000e+00 9.974670000e-01 1.010250000e+00 3.978250000e-01 3.978250000e-01 -0.000000000e+00 -1.468230000e-12 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.014700000e+06 3.420000000e+08 1.665700000e+00 1.254300000e+01 7.087200000e+14
