# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
2.151098340e-01 7.095300000e+06 2.701100000e+01 2.595500000e+16 3.925010047e-01 5.172010000e+09 1.859320000e+05 4.128740000e+04 4.503370000e+00 1.001490000e+00 9.843180000e-01 3.971880000e-01 2.496810000e-01 2.308890000e-03 5.219660000e-06 8.312750000e-08 5.302790000e-06 2.302780000e-03 1.137500000e+05 3.356100000e+08 1.667600000e+00 3.878300000e+00 1.441500000e+15 6.159750000e-01 3.310290000e-06
2.155869860e-01 7.083900000e+06 2.688200000e+01 2.578800000e+16 3.940923382e-01 5.165660000e+09 1.858610000e+05 4.128740000e+04 4.501640000e+00 1.001480000e+00 9.844080000e-01 3.971880000e-01 2.493510000e-01 2.293060000e-03 5.236250000e-06 8.262660000e-08 5.318870000e-06 2.306270000e-03 1.140200000e+05 3.356400000e+08 1.667600000e+00 3.887300000e+00 1.439200000e+15 6.159610000e-01 3.310010000e-06
2.160643240e-01 7.072500000e+06 2.675200000e+01 2.562300000e+16 3.956836716e-01 5.159350000e+09 1.857880000e+05 4.128740000e+04 4.499860000e+00 1.001470000e+00 9.844970000e-01 3.971880000e-01 2.490210000e-01 2.276970000e-03 5.252770000e-06 8.211410000e-08 5.334880000e-06 2.309740000e-03 1.143000000e+05 3.356600000e+08 1.667600000e+00 3.896400000e+00 1.436900000e+15 6.159470000e-01 3.309740000e-06
2.165418540e-01 7.061200000e+06 2.662300000e+01 2.545800000e+16 3.972750050e-01 5.153090000e+09 1.857130000e+05 4.128740000e+04 4.498060000e+00 1.001460000e+00 9.845870000e-01 3.971890000e-01 2.486920000e-01 2.260620000e-03 5.269220000e-06 8.158990000e-08 5.350810000e-06 2.313180000e-03 1.145800000e+05 3.356900000e+08 1.667600000e+00 3.905400000e+00 1.434600000e+15 6.159330000e-01 3.309460000e-06
2.170195870e-01 7.049900000e+06 2.649500000e+01 2.529400000e+16 3.988663385e-01 5.146870000e+09 1.856370000e+05 4.128740000e+04 4.496210000e+00 1.001450000e+00 9.846760000e-01 3.971890000e-01 2.483630000e-01 2.244000000e-03 5.285600000e-06 8.105420000e-08 5.366650000e-06 2.316600000e-03 1.148700000e+05 3.357200000e+08 1.667600000e+00 3.914500000e+00 1.432300000e+15 6.159180000e-01 3.309180000e-06
2.174975300e-01 7.038600000e+06 2.636600000e+01 2.513100000e+16 4.004576719e-01 5.140700000e+09 1.855590000e+05 4.128740000e+04 4.494330000e+00 1.001440000e+00 9.847660000e-01 3.971890000e-01 2.480340000e-01 2.227130000e-03 5.301910000e-06 8.050680000e-08 5.382420000e-06 2.320000000e-03 1.151500000e+05 3.357400000e+08 1.667600000e+00 3.923600000e+00 1.430000000e+15 6.159050000e-01 3.308900000e-06
2.179756930e-01 7.027300000e+06 2.623800000e+01 2.496800000e+16 4.020490053e-01 5.134580000e+09 1.854800000e+05 4.128740000e+04 4.492420000e+00 1.001430000e+00 9.848560000e-01 3.971900000e-01 2.477060000e-01 2.210000000e-03 5.318150000e-06 7.994810000e-08 5.398100000e-06 2.323380000e-03 1.154400000e+05 3.357700000e+08 1.667600000e+00 3.932700000e+00 1.427700000e+15 6.158910000e-01 3.308620000e-06
2.184540830e-01 7.016000000e+06 2.611100000e+01 2.480700000e+16 4.036403388e-01 5.128500000e+09 1.854000000e+05 4.128740000e+04 4.490470000e+00 1.001430000e+00 9.849460000e-01 3.971900000e-01 2.473780000e-01 2.192620000e-03 5.334320000e-06 7.937830000e-08 5.413690000e-06 2.326730000e-03 1.157400000e+05 3.357900000e+08 1.667600000e+00 3.941900000e+00 1.425500000e+15 6.158770000e-01 3.308340000e-06
2.189327090e-01 7.004700000e+06 2.598400000e+01 2.464600000e+16 4.052316722e-01 5.122460000e+09 1.853180000e+05 4.128740000e+04 4.488480000e+00 1.001420000e+00 9.850360000e-01 3.971900000e-01 2.470500000e-01 2.175000000e-03 5.350410000e-06 7.879760000e-08 5.429200000e-06 2.330070000e-03 1.160300000e+05 3.358200000e+08 1.667600000e+00 3.951100000e+00 1.423200000e+15 6.158630000e-01 3.308060000e-06
2.194115800e-01 6.993500000e+06 2.585700000e+01 2.448600000e+16 4.068230056e-01 5.116470000e+09 1.852340000e+05 4.128740000e+04 4.486460000e+00 1.001410000e+00 9.851260000e-01 3.971910000e-01 2.467230000e-01 2.157150000e-03 5.366420000e-06 7.820630000e-08 5.444630000e-06 2.333370000e-03 1.163300000e+05 3.358500000e+08 1.667600000e+00 3.960300000e+00 1.420900000e+15 6.158500000e-01 3.307770000e-06
2.198907040e-01 6.982200000e+06 2.573000000e+01 2.432600000e+16 4.084143391e-01 5.110530000e+09 1.851490000e+05 4.128740000e+04 4.484400000e+00 1.001400000e+00 9.852170000e-01 3.971910000e-01 2.463970000e-01 2.139080000e-03 5.382360000e-06 7.760510000e-08 5.459960000e-06 2.336660000e-03 1.166300000e+05 3.358700000e+08 1.667600000e+00 3.969600000e+00 1.418600000e+15 6.158370000e-01 3.307490000e-06
2.203700900e-01 6.971000000e+06 2.560400000e+01 2.416800000e+16 4.100056725e-01 5.104630000e+09 1.850630000e+05 4.128740000e+04 4.482310000e+00 1.001390000e+00 9.853070000e-01 3.971910000e-01 2.460710000e-01 2.120800000e-03 5.398210000e-06 7.699420000e-08 5.475210000e-06 2.339920000e-03 1.169300000e+05 3.359000000e+08 1.667600000e+00 3.978800000e+00 1.416300000e+15 6.158230000e-01 3.307200000e-06
2.208497460e-01 6.959800000e+06 2.547800000e+01 2.401000000e+16 4.115970059e-01 5.098770000e+09 1.849750000e+05 4.128740000e+04 4.480180000e+00 1.001380000e+00 9.853970000e-01 3.971920000e-01 2.457460000e-01 2.102330000e-03 5.413990000e-06 7.637440000e-08 5.490360000e-06 2.343150000e-03 1.172400000e+05 3.359200000e+08 1.667700000e+00 3.988100000e+00 1.414100000e+15 6.158100000e-01 3.306910000e-06
2.213296800e-01 6.948600000e+06 2.535300000e+01 2.385300000e+16 4.131883394e-01 5.092950000e+09 1.848860000e+05 4.128740000e+04 4.478020000e+00 1.001370000e+00 9.854880000e-01 3.971920000e-01 2.454210000e-01 2.083690000e-03 5.429680000e-06 7.574620000e-08 5.505430000e-06 2.346360000e-03 1.175400000e+05 3.359500000e+08 1.667700000e+00 3.997500000e+00 1.411800000e+15 6.157970000e-01 3.306620000e-06
2.218099020e-01 6.937400000e+06 2.522800000e+01 2.369700000e+16 4.147796728e-01 5.087180000e+09 1.847950000e+05 4.128740000e+04 4.475820000e+00 1.001360000e+00 9.855790000e-01 3.971930000e-01 2.450970000e-01 2.064880000e-03 5.445290000e-06 7.511010000e-08 5.520400000e-06 2.349550000e-03 1.178600000e+05 3.359800000e+08 1.667700000e+00 4.006800000e+00 1.409500000e+15 6.157840000e-01 3.306330000e-06
2.222904190e-01 6.926200000e+06 2.510300000e+01 2.354100000e+16 4.163710062e-01 5.081450000e+09 1.847030000e+05 4.128740000e+04 4.473590000e+00 1.001350000e+00 9.856690000e-01 3.971930000e-01 2.447740000e-01 2.045930000e-03 5.460810000e-06 7.446680000e-08 5.535280000e-06 2.352720000e-03 1.181700000e+05 3.360000000e+08 1.667700000e+00 4.016200000e+00 1.407200000e+15 6.157720000e-01 3.306040000e-06
2.227712410e-01 6.915100000e+06 2.497900000e+01 2.338700000e+16 4.179623397e-01 5.075770000e+09 1.846090000e+05 4.128740000e+04 4.471330000e+00 1.001340000e+00 9.857600000e-01 3.971930000e-01 2.444510000e-01 2.026840000e-03 5.476250000e-06 7.381680000e-08 5.550070000e-06 2.355860000e-03 1.184900000e+05 3.360300000e+08 1.667700000e+00 4.025600000e+00 1.405000000e+15 6.157590000e-01 3.305750000e-06
2.232523750e-01 6.903900000e+06 2.485400000e+01 2.323300000e+16 4.195536731e-01 5.070120000e+09 1.845140000e+05 4.128740000e+04 4.469020000e+00 1.001330000e+00 9.858510000e-01 3.971940000e-01 2.441290000e-01 2.007640000e-03 5.491600000e-06 7.316060000e-08 5.564760000e-06 2.358970000e-03 1.188100000e+05 3.360500000e+08 1.667700000e+00 4.035100000e+00 1.402700000e+15 6.157470000e-01 3.305450000e-06
2.237338310e-01 6.892800000e+06 2.473100000e+01 2.307900000e+16 4.211450065e-01 5.064520000e+09 1.844180000e+05 4.128740000e+04 4.466690000e+00 1.001320000e+00 9.859420000e-01 3.971940000e-01 2.438080000e-01 1.988280000e-03 5.506860000e-06 7.249670000e-08 5.579360000e-06 2.362070000e-03 1.191300000e+05 3.360800000e+08 1.667700000e+00 4.044600000e+00 1.400500000e+15 6.157340000e-01 3.305160000e-06
2.242156160e-01 6.881700000e+06 2.460700000e+01 2.292700000e+16 4.227363400e-01 5.058960000e+09 1.843200000e+05 4.128740000e+04 4.464320000e+00 1.001310000e+00 9.860330000e-01 3.971950000e-01 2.434870000e-01 1.969700000e-03 5.522030000e-06 7.185930000e-08 5.593890000e-06 2.365140000e-03 1.194600000e+05 3.361000000e+08 1.667700000e+00 4.054100000e+00 1.398200000e+15 6.157220000e-01 3.304860000e-06
2.246977400e-01 6.869100000e+06 2.446800000e+01 2.275500000e+16 4.243276734e-01 5.053440000e+09 1.842210000e+05 4.128740000e+04 4.461920000e+00 1.001300000e+00 9.861370000e-01 3.971950000e-01 2.431670000e-01 1.949570000e-03 5.537200000e-06 7.116340000e-08 5.608360000e-06 2.368200000e-03 1.198300000e+05 3.361300000e+08 1.667700000e+00 4.064800000e+00 1.395600000e+15 6.157080000e-01 3.304570000e-06
2.253060820e-01 6.855200000e+06 2.431400000e+01 2.256500000e+16 4.263339780e-01 5.046540000e+09 1.840940000e+05 4.128740000e+04 4.458840000e+00 1.001290000e+00 9.862520000e-01 3.971960000e-01 2.427640000e-01 1.922970000e-03 5.556100000e-06 7.023920000e-08 5.626340000e-06 2.371990000e-03 1.202500000e+05 3.361600000e+08 1.667700000e+00 4.076900000e+00 1.392800000e+15 6.156930000e-01 3.304190000e-06
2.259149930e-01 6.841200000e+06 2.416000000e+01 2.237600000e+16 4.283402827e-01 5.039700000e+09 1.839640000e+05 4.128740000e+04 4.455700000e+00 1.001280000e+00 9.863670000e-01 3.971960000e-01 2.423630000e-01 1.897920000e-03 5.574830000e-06 6.936840000e-08 5.644200000e-06 2.375750000e-03 1.206800000e+05 3.362000000e+08 1.667700000e+00 4.089000000e+00 1.390000000e+15 6.156780000e-01 3.303810000e-06
2.265244890e-01 6.827200000e+06 2.400600000e+01 2.218800000e+16 4.303465873e-01 5.032930000e+09 1.838330000e+05 4.128740000e+04 4.452520000e+00 1.001270000e+00 9.864820000e-01 3.971970000e-01 2.419630000e-01 1.875330000e-03 5.593410000e-06 6.858540000e-08 5.661990000e-06 2.379490000e-03 1.211100000e+05 3.362300000e+08 1.667700000e+00 4.101200000e+00 1.387100000e+15 6.156630000e-01 3.303430000e-06
2.271345870e-01 6.813300000e+06 2.385300000e+01 2.200100000e+16 4.323528919e-01 5.026220000e+09 1.836990000e+05 4.128740000e+04 4.449270000e+00 1.001260000e+00 9.865980000e-01 3.971970000e-01 2.415650000e-01 1.850360000e-03 5.611830000e-06 6.771200000e-08 5.679540000e-06 2.383180000e-03 1.215400000e+05 3.362600000e+08 1.667700000e+00 4.113400000e+00 1.384300000e+15 6.156490000e-01 3.303040000e-06
2.277453050e-01 6.799400000e+06 2.370100000e+01 2.181600000e+16 4.343591966e-01 5.019580000e+09 1.835630000e+05 4.128740000e+04 4.445980000e+00 1.001240000e+00 9.867140000e-01 3.971980000e-01 2.411680000e-01 1.824930000e-03 5.630100000e-06 6.681980000e-08 5.696920000e-06 2.386820000e-03 1.219800000e+05 3.362900000e+08 1.667700000e+00 4.125700000e+00 1.381500000e+15 6.156340000e-01 3.302660000e-06
2.283566600e-01 6.785500000e+06 2.354900000e+01 2.163100000e+16 4.363655012e-01 5.013000000e+09 1.834250000e+05 4.128740000e+04 4.442630000e+00 1.001230000e+00 9.868300000e-01 3.971990000e-01 2.407730000e-01 1.800400000e-03 5.648220000e-06 6.595740000e-08 5.714180000e-06 2.390430000e-03 1.224300000e+05 3.363200000e+08 1.667700000e+00 4.138000000e+00 1.378700000e+15 6.156200000e-01 3.302270000e-06
2.289686690e-01 6.771700000e+06 2.339800000e+01 2.144800000e+16 4.383718058e-01 5.006480000e+09 1.832840000e+05 4.128740000e+04 4.439230000e+00 1.001220000e+00 9.869460000e-01 3.971990000e-01 2.403780000e-01 1.775880000e-03 5.666170000e-06 6.509350000e-08 5.731270000e-06 2.394010000e-03 1.228800000e+05 3.363600000e+08 1.667700000e+00 4.150400000e+00 1.375800000e+15 6.156060000e-01 3.301880000e-06
2.295813480e-01 6.757800000e+06 2.324700000e+01 2.126600000e+16 4.403781105e-01 5.000020000e+09 1.831420000e+05 4.128740000e+04 4.435780000e+00 1.001210000e+00 9.870620000e-01 3.972000000e-01 2.399860000e-01 1.751570000e-03 5.683970000e-06 6.423430000e-08 5.748210000e-06 2.397540000e-03 1.233300000e+05 3.363900000e+08 1.667700000e+00 4.162800000e+00 1.373000000e+15 6.155920000e-01 3.301490000e-06
2.301947170e-01 6.744000000e+06 2.309700000e+01 2.108500000e+16 4.423844151e-01 4.993620000e+09 1.829970000e+05 4.128740000e+04 4.432270000e+00 1.001200000e+00 9.871780000e-01 3.972000000e-01 2.395940000e-01 1.727480000e-03 5.701600000e-06 6.338120000e-08 5.764990000e-06 2.401040000e-03 1.237900000e+05 3.364200000e+08 1.667700000e+00 4.175200000e+00 1.370200000e+15 6.155790000e-01 3.301090000e-06
2.308087900e-01 6.730200000e+06 2.294700000e+01 2.090500000e+16 4.443907197e-01 4.987290000e+09 1.828500000e+05 4.128740000e+04 4.428710000e+00 1.001190000e+00 9.872940000e-01 3.972010000e-01 2.392040000e-01 1.703650000e-03 5.719080000e-06 6.253520000e-08 5.781610000e-06 2.404500000e-03 1.242600000e+05 3.364500000e+08 1.667700000e+00 4.187800000e+00 1.367400000e+15 6.155650000e-01 3.300700000e-06
2.314235870e-01 6.716300000e+06 2.279800000e+01 2.072600000e+16 4.463970243e-01 4.981020000e+09 1.827010000e+05 4.128740000e+04 4.425100000e+00 1.001170000e+00 9.874110000e-01 3.972020000e-01 2.388160000e-01 1.680070000e-03 5.736380000e-06 6.169650000e-08 5.798080000e-06 2.407920000e-03 1.247300000e+05 3.364800000e+08 1.667700000e+00 4.200300000e+00 1.364600000e+15 6.155520000e-01 3.300300000e-06
2.320391250e-01 6.702600000e+06 2.265000000e+01 2.054800000e+16 4.484033290e-01 4.974800000e+09 1.825500000e+05 4.128740000e+04 4.421440000e+00 1.001160000e+00 9.875270000e-01 3.972020000e-01 2.384280000e-01 1.656010000e-03 5.753520000e-06 6.083750000e-08 5.814360000e-06 2.411300000e-03 1.252100000e+05 3.365100000e+08 1.667700000e+00 4.212900000e+00 1.361800000e+15 6.155390000e-01 3.299900000e-06
2.326554200e-01 6.688800000e+06 2.250200000e+01 2.037100000e+16 4.504096336e-01 4.968650000e+09 1.823960000e+05 4.128740000e+04 4.417730000e+00 1.001150000e+00 9.876440000e-01 3.972030000e-01 2.380430000e-01 1.631550000e-03 5.770500000e-06 5.996220000e-08 5.830460000e-06 2.414630000e-03 1.256900000e+05 3.365400000e+08 1.667700000e+00 4.225600000e+00 1.359000000e+15 6.155260000e-01 3.299490000e-06
2.332724910e-01 6.675000000e+06 2.235400000e+01 2.019500000e+16 4.524159382e-01 4.962550000e+09 1.822410000e+05 4.128740000e+04 4.413960000e+00 1.001140000e+00 9.877610000e-01 3.972040000e-01 2.376590000e-01 1.606900000e-03 5.787310000e-06 5.907780000e-08 5.846380000e-06 2.417930000e-03 1.261800000e+05 3.365800000e+08 1.667700000e+00 4.238400000e+00 1.356200000e+15 6.155130000e-01 3.299090000e-06
2.338903550e-01 6.661300000e+06 2.220700000e+01 2.002100000e+16 4.544222429e-01 4.956510000e+09 1.820830000e+05 4.128740000e+04 4.410140000e+00 1.001130000e+00 9.878780000e-01 3.972040000e-01 2.372760000e-01 1.582180000e-03 5.803940000e-06 5.818850000e-08 5.862130000e-06 2.421180000e-03 1.266800000e+05 3.366100000e+08 1.667700000e+00 4.251100000e+00 1.353400000e+15 6.155010000e-01 3.298680000e-06
2.345090290e-01 6.647600000e+06 2.206100000e+01 1.984700000e+16 4.564285475e-01 4.950540000e+09 1.819230000e+05 4.128740000e+04 4.406270000e+00 1.001110000e+00 9.879950000e-01 3.972050000e-01 2.368940000e-01 1.557410000e-03 5.820410000e-06 5.729570000e-08 5.877710000e-06 2.424400000e-03 1.271800000e+05 3.366400000e+08 1.667700000e+00 4.264000000e+00 1.350600000e+15 6.154880000e-01 3.298270000e-06
2.351285320e-01 6.633900000e+06 2.191500000e+01 1.967500000e+16 4.584348521e-01 4.944620000e+09 1.817620000e+05 4.128740000e+04 4.402350000e+00 1.001100000e+00 9.881120000e-01 3.972060000e-01 2.365150000e-01 1.532640000e-03 5.836710000e-06 5.640130000e-08 5.893110000e-06 2.427570000e-03 1.276800000e+05 3.366700000e+08 1.667700000e+00 4.276900000e+00 1.347800000e+15 6.154760000e-01 3.297860000e-06
2.357488810e-01 6.620200000e+06 2.176900000e+01 1.950400000e+16 4.604411568e-01 4.938750000e+09 1.815980000e+05 4.128740000e+04 4.398380000e+00 1.001090000e+00 9.882300000e-01 3.972070000e-01 2.361360000e-01 1.507940000e-03 5.852840000e-06 5.550730000e-08 5.908340000e-06 2.430710000e-03 1.281900000e+05 3.367000000e+08 1.667700000e+00 4.289800000e+00 1.345100000e+15 6.154640000e-01 3.297440000e-06
2.363700930e-01 6.606500000e+06 2.162400000e+01 1.933300000e+16 4.624474614e-01 4.932950000e+09 1.814310000e+05 4.128740000e+04 4.394350000e+00 1.001080000e+00 9.883470000e-01 3.972070000e-01 2.357590000e-01 1.483330000e-03 5.868790000e-06 5.461500000e-08 5.923400000e-06 2.433800000e-03 1.287100000e+05 3.367300000e+08 1.667700000e+00 4.302800000e+00 1.342300000e+15 6.154520000e-01 3.297020000e-06
2.369921870e-01 6.592900000e+06 2.148000000e+01 1.916400000e+16 4.644537660e-01 4.927200000e+09 1.812630000e+05 4.128740000e+04 4.390280000e+00 1.001070000e+00 9.884650000e-01 3.972080000e-01 2.353840000e-01 1.458850000e-03 5.884570000e-06 5.372570000e-08 5.938290000e-06 2.436860000e-03 1.292400000e+05 3.367600000e+08 1.667700000e+00 4.315900000e+00 1.339500000e+15 6.154410000e-01 3.296600000e-06
2.376151800e-01 6.579200000e+06 2.133600000e+01 1.899600000e+16 4.664600707e-01 4.921500000e+09 1.810930000e+05 4.128740000e+04 4.386150000e+00 1.001050000e+00 9.885820000e-01 3.972090000e-01 2.350100000e-01 1.434510000e-03 5.900170000e-06 5.284020000e-08 5.953010000e-06 2.439880000e-03 1.297700000e+05 3.367900000e+08 1.667700000e+00 4.329000000e+00 1.336700000e+15 6.154290000e-01 3.296180000e-06
2.382390910e-01 6.565600000e+06 2.119300000e+01 1.882900000e+16 4.684663753e-01 4.915870000e+09 1.809200000e+05 4.128740000e+04 4.381970000e+00 1.001040000e+00 9.887000000e-01 3.972100000e-01 2.346370000e-01 1.410340000e-03 5.915600000e-06 5.195940000e-08 5.967560000e-06 2.442860000e-03 1.303000000e+05 3.368200000e+08 1.667700000e+00 4.342200000e+00 1.334000000e+15 6.154180000e-01 3.295750000e-06
2.388639380e-01 6.552000000e+06 2.105000000e+01 1.866200000e+16 4.704726799e-01 4.910290000e+09 1.807460000e+05 4.128740000e+04 4.377750000e+00 1.001030000e+00 9.888180000e-01 3.972110000e-01 2.342660000e-01 1.386360000e-03 5.930850000e-06 5.108400000e-08 5.981940000e-06 2.445800000e-03 1.308500000e+05 3.368500000e+08 1.667700000e+00 4.355400000e+00 1.331200000e+15 6.154070000e-01 3.295330000e-06
2.394897380e-01 6.538400000e+06 2.090800000e+01 1.849700000e+16 4.724789846e-01 4.904760000e+09 1.805690000e+05 4.128740000e+04 4.373470000e+00 1.001020000e+00 9.889360000e-01 3.972110000e-01 2.338970000e-01 1.362580000e-03 5.945930000e-06 5.021470000e-08 5.996140000e-06 2.448700000e-03 1.314000000e+05 3.368900000e+08 1.667700000e+00 4.368700000e+00 1.328400000e+15 6.153960000e-01 3.294900000e-06
2.401165100e-01 6.524800000e+06 2.076600000e+01 1.833300000e+16 4.744852892e-01 4.899290000e+09 1.803910000e+05 4.128740000e+04 4.369140000e+00 1.001010000e+00 9.890540000e-01 3.972120000e-01 2.335280000e-01 1.339030000e-03 5.960830000e-06 4.935240000e-08 6.010180000e-06 2.451570000e-03 1.319500000e+05 3.369200000e+08 1.667700000e+00 4.382100000e+00 1.325700000e+15 6.153850000e-01 3.294460000e-06
2.407442730e-01 6.511200000e+06 2.062500000e+01 1.817000000e+16 4.764915938e-01 4.893870000e+09 1.802100000e+05 4.128740000e+04 4.364760000e+00 1.000990000e+00 9.891720000e-01 3.972130000e-01 2.331620000e-01 1.315750000e-03 5.975550000e-06 4.849850000e-08 6.024040000e-06 2.454390000e-03 1.325100000e+05 3.369500000e+08 1.667700000e+00 4.395500000e+00 1.322900000e+15 6.153740000e-01 3.294030000e-06
2.413730440e-01 6.497600000e+06 2.048400000e+01 1.800800000e+16 4.784978985e-01 4.888510000e+09 1.800270000e+05 4.128740000e+04 4.360340000e+00 1.000980000e+00 9.892910000e-01 3.972140000e-01 2.327960000e-01 1.292760000e-03 5.990090000e-06 4.765460000e-08 6.037740000e-06 2.457180000e-03 1.330800000e+05 3.369800000e+08 1.667700000e+00 4.409000000e+00 1.320100000e+15 6.153640000e-01 3.293590000e-06
2.420028430e-01 6.484100000e+06 2.034400000e+01 1.784700000e+16 4.805042031e-01 4.883200000e+09 1.798420000e+05 4.128740000e+04 4.355860000e+00 1.000970000e+00 9.894090000e-01 3.972150000e-01 2.324320000e-01 1.270110000e-03 6.004450000e-06 4.682200000e-08 6.051270000e-06 2.459930000e-03 1.336600000e+05 3.370100000e+08 1.667700000e+00 4.422500000e+00 1.317400000e+15 6.153540000e-01 3.293150000e-06
2.426336870e-01 6.470500000e+06 2.020400000e+01 1.768700000e+16 4.825105077e-01 4.877950000e+09 1.796550000e+05 4.128740000e+04 4.351330000e+00 1.000960000e+00 9.895280000e-01 3.972160000e-01 2.320700000e-01 1.247890000e-03 6.018630000e-06 4.600390000e-08 6.064630000e-06 2.462650000e-03 1.342400000e+05 3.370400000e+08 1.667700000e+00 4.436100000e+00 1.314600000e+15 6.153430000e-01 3.292700000e-06
2.432655960e-01 6.457000000e+06 2.006500000e+01 1.752800000e+16 4.845168124e-01 4.872740000e+09 1.794660000e+05 4.128740000e+04 4.346750000e+00 1.000940000e+00 9.896460000e-01 3.972160000e-01 2.317090000e-01 1.225860000e-03 6.032630000e-06 4.519170000e-08 6.077820000e-06 2.465320000e-03 1.348300000e+05 3.370700000e+08 1.667700000e+00 4.449800000e+00 1.311900000e+15 6.153340000e-01 3.292250000e-06
2.438985880e-01 6.443500000e+06 1.992600000e+01 1.737000000e+16 4.865231170e-01 4.867590000e+09 1.792750000e+05 4.128740000e+04 4.342120000e+00 1.000930000e+00 9.897650000e-01 3.972170000e-01 2.313490000e-01 1.205770000e-03 6.046450000e-06 4.445040000e-08 6.090900000e-06 2.467970000e-03 1.354300000e+05 3.371000000e+08 1.667700000e+00 4.463500000e+00 1.309100000e+15 6.153240000e-01 3.291800000e-06
2.445326830e-01 6.426800000e+06 1.975600000e+01 1.717600000e+16 4.885294216e-01 4.862500000e+09 1.790820000e+05 4.128740000e+04 4.337450000e+00 1.000920000e+00 9.899120000e-01 3.972190000e-01 2.309900000e-01 1.184250000e-03 6.060320000e-06 4.365500000e-08 6.103980000e-06 2.470620000e-03 1.361700000e+05 3.371400000e+08 1.667700000e+00 4.480500000e+00 1.305700000e+15 6.153120000e-01 3.291350000e-06
2.454623700e-01 6.407100000e+06 1.955500000e+01 1.694900000e+16 4.914645710e-01 4.855140000e+09 1.787960000e+05 4.128740000e+04 4.330520000e+00 1.000900000e+00 9.900860000e-01 3.972200000e-01 2.304660000e-01 1.151880000e-03 6.080020000e-06 4.245740000e-08 6.122480000e-06 2.474360000e-03 1.370700000e+05 3.371800000e+08 1.667700000e+00 4.500800000e+00 1.301700000e+15 6.152980000e-01 3.290680000e-06
2.463945170e-01 6.387400000e+06 1.935500000e+01 1.672300000e+16 4.943997204e-01 4.847890000e+09 1.785050000e+05 4.128740000e+04 4.323480000e+00 1.000880000e+00 9.902600000e-01 3.972210000e-01 2.299470000e-01 1.121070000e-03 6.099260000e-06 4.131560000e-08 6.140570000e-06 2.478020000e-03 1.379800000e+05 3.372200000e+08 1.667700000e+00 4.521300000e+00 1.297700000e+15 6.152850000e-01 3.290010000e-06
2.473291850e-01 6.367700000e+06 1.915600000e+01 1.650000000e+16 4.973348697e-01 4.840750000e+09 1.782100000e+05 4.128740000e+04 4.316340000e+00 1.000860000e+00 9.904340000e-01 3.972230000e-01 2.294310000e-01 1.093670000e-03 6.118100000e-06 4.029800000e-08 6.158400000e-06 2.481610000e-03 1.389100000e+05 3.372700000e+08 1.667700000e+00 4.541900000e+00 1.293700000e+15 6.152720000e-01 3.289330000e-06
2.482664340e-01 6.348000000e+06 1.895800000e+01 1.627800000e+16 5.002700191e-01 4.833720000e+09 1.779110000e+05 4.128740000e+04 4.309090000e+00 1.000840000e+00 9.906090000e-01 3.972240000e-01 2.289180000e-01 1.064660000e-03 6.136550000e-06 3.921910000e-08 6.175770000e-06 2.485110000e-03 1.398600000e+05 3.373100000e+08 1.667700000e+00 4.562600000e+00 1.289700000e+15 6.152590000e-01 3.288640000e-06
2.492063270e-01 6.328400000e+06 1.876200000e+01 1.605900000e+16 5.032051685e-01 4.826800000e+09 1.776080000e+05 4.128740000e+04 4.301740000e+00 1.000830000e+00 9.907830000e-01 3.972260000e-01 2.284080000e-01 1.036070000e-03 6.154600000e-06 3.815490000e-08 6.192760000e-06 2.488520000e-03 1.408200000e+05 3.373500000e+08 1.667700000e+00 4.583500000e+00 1.285700000e+15 6.152460000e-01 3.287950000e-06
2.501489260e-01 6.308800000e+06 1.856600000e+01 1.584100000e+16 5.061403178e-01 4.819990000e+09 1.773000000e+05 4.128740000e+04 4.294290000e+00 1.000810000e+00 9.909580000e-01 3.972270000e-01 2.279000000e-01 1.009570000e-03 6.172260000e-06 3.716640000e-08 6.209420000e-06 2.491870000e-03 1.418000000e+05 3.374000000e+08 1.667700000e+00 4.604600000e+00 1.281700000e+15 6.152340000e-01 3.287250000e-06
2.510942940e-01 6.289200000e+06 1.837200000e+01 1.562600000e+16 5.090754672e-01 4.813290000e+09 1.769880000e+05 4.128740000e+04 4.286730000e+00 1.000790000e+00 9.911330000e-01 3.972290000e-01 2.273960000e-01 9.827340000e-04 6.189500000e-06 3.616430000e-08 6.225660000e-06 2.495130000e-03 1.428000000e+05 3.374400000e+08 1.667700000e+00 4.625800000e+00 1.277700000e+15 6.152220000e-01 3.286540000e-06
2.520424940e-01 6.269600000e+06 1.817800000e+01 1.541300000e+16 5.120106166e-01 4.806690000e+09 1.766710000e+05 4.128740000e+04 4.279060000e+00 1.000770000e+00 9.913090000e-01 3.972300000e-01 2.268960000e-01 9.567480000e-04 6.206280000e-06 3.519270000e-08 6.241480000e-06 2.498290000e-03 1.438100000e+05 3.374900000e+08 1.667700000e+00 4.647200000e+00 1.273700000e+15 6.152110000e-01 3.285820000e-06
