# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
2.381847850e-01 6.707500000e+06 1.957900000e+01 1.769600000e+16 4.914645710e-01 4.767280000e+09 1.898890000e+05 3.644510000e+04 5.210260000e+00 1.000820000e+00 9.913600000e-01 3.972560000e-01 2.293480000e-01 4.691120000e-03 6.630240000e-06 1.870090000e-07 6.817250000e-06 2.610990000e-03 1.795100000e+05 3.362500000e+08 1.667400000e+00 3.944100000e+00 1.357700000e+15 6.176310000e-01 8.460380000e-07
2.391731760e-01 6.685300000e+06 1.936100000e+01 1.744100000e+16 4.943997204e-01 4.762840000e+09 1.894470000e+05 3.644510000e+04 5.198150000e+00 1.000800000e+00 9.915360000e-01 3.972570000e-01 2.288650000e-01 4.630730000e-03 6.641320000e-06 1.843400000e-07 6.825660000e-06 2.612600000e-03 1.808700000e+05 3.363300000e+08 1.667400000e+00 3.962600000e+00 1.353400000e+15 6.175630000e-01 8.460140000e-07
2.401644620e-01 6.663200000e+06 1.914500000e+01 1.719000000e+16 4.973348697e-01 4.758480000e+09 1.890020000e+05 3.644510000e+04 5.185930000e+00 1.000780000e+00 9.917120000e-01 3.972590000e-01 2.283820000e-01 4.571810000e-03 6.652040000e-06 1.817300000e-07 6.833770000e-06 2.614150000e-03 1.822600000e+05 3.364000000e+08 1.667400000e+00 3.981300000e+00 1.349000000e+15 6.174960000e-01 8.459890000e-07
2.411587080e-01 6.641100000e+06 1.893000000e+01 1.694100000e+16 5.002700191e-01 4.754220000e+09 1.885530000e+05 3.644510000e+04 5.173620000e+00 1.000770000e+00 9.918880000e-01 3.972610000e-01 2.279000000e-01 4.513380000e-03 6.662410000e-06 1.791380000e-07 6.841550000e-06 2.615630000e-03 1.836700000e+05 3.364700000e+08 1.667400000e+00 4.000100000e+00 1.344600000e+15 6.174300000e-01 8.459650000e-07
2.421559810e-01 6.619000000e+06 1.871600000e+01 1.669500000e+16 5.032051685e-01 4.750040000e+09 1.881000000e+05 3.644510000e+04 5.161200000e+00 1.000750000e+00 9.920640000e-01 3.972630000e-01 2.274180000e-01 4.455120000e-03 6.672410000e-06 1.765530000e-07 6.848970000e-06 2.617050000e-03 1.851000000e+05 3.365500000e+08 1.667400000e+00 4.019100000e+00 1.340300000e+15 6.173650000e-01 8.459400000e-07
2.431563510e-01 6.597000000e+06 1.850400000e+01 1.645200000e+16 5.061403178e-01 4.745960000e+09 1.876440000e+05 3.644510000e+04 5.148670000e+00 1.000730000e+00 9.922400000e-01 3.972650000e-01 2.269380000e-01 4.396520000e-03 6.682060000e-06 1.739550000e-07 6.856010000e-06 2.618400000e-03 1.865500000e+05 3.366200000e+08 1.667400000e+00 4.038200000e+00 1.335900000e+15 6.173010000e-01 8.459150000e-07
2.441598850e-01 6.575000000e+06 1.829300000e+01 1.621100000e+16 5.090754672e-01 4.741960000e+09 1.871840000e+05 3.644510000e+04 5.136050000e+00 1.000710000e+00 9.924160000e-01 3.972670000e-01 2.264590000e-01 4.337150000e-03 6.691330000e-06 1.713260000e-07 6.862650000e-06 2.619670000e-03 1.880300000e+05 3.366900000e+08 1.667400000e+00 4.057500000e+00 1.331600000e+15 6.172380000e-01 8.458900000e-07
2.451666540e-01 6.553000000e+06 1.808400000e+01 1.597200000e+16 5.120106166e-01 4.738050000e+09 1.867200000e+05 3.644510000e+04 5.123320000e+00 1.000690000e+00 9.925920000e-01 3.972690000e-01 2.259800000e-01 4.276680000e-03 6.700230000e-06 1.686540000e-07 6.868880000e-06 2.620860000e-03 1.895400000e+05 3.367600000e+08 1.667400000e+00 4.076900000e+00 1.327200000e+15 6.171760000e-01 8.458650000e-07
2.461767270e-01 6.531000000e+06 1.787600000e+01 1.573600000e+16 5.149457659e-01 4.734230000e+09 1.862530000e+05 3.644510000e+04 5.110500000e+00 1.000670000e+00 9.927680000e-01 3.972710000e-01 2.255030000e-01 4.214840000e-03 6.708750000e-06 1.659300000e-07 6.874680000e-06 2.621960000e-03 1.910700000e+05 3.368300000e+08 1.667400000e+00 4.096500000e+00 1.322900000e+15 6.171140000e-01 8.458390000e-07
2.471901760e-01 6.509100000e+06 1.767000000e+01 1.550300000e+16 5.178809153e-01 4.730500000e+09 1.857820000e+05 3.644510000e+04 5.097570000e+00 1.000650000e+00 9.929440000e-01 3.972730000e-01 2.250270000e-01 4.151460000e-03 6.716890000e-06 1.631470000e-07 6.880030000e-06 2.622980000e-03 1.926300000e+05 3.369000000e+08 1.667400000e+00 4.116300000e+00 1.318600000e+15 6.170540000e-01 8.458130000e-07
2.482070730e-01 6.487200000e+06 1.746500000e+01 1.527200000e+16 5.208160647e-01 4.726850000e+09 1.853070000e+05 3.644510000e+04 5.084540000e+00 1.000630000e+00 9.931200000e-01 3.972750000e-01 2.245520000e-01 4.086410000e-03 6.724640000e-06 1.603010000e-07 6.884940000e-06 2.623920000e-03 1.942100000e+05 3.369700000e+08 1.667400000e+00 4.136200000e+00 1.314200000e+15 6.169950000e-01 8.457870000e-07
2.492274920e-01 6.465400000e+06 1.726100000e+01 1.504400000e+16 5.237512140e-01 4.723300000e+09 1.848280000e+05 3.644510000e+04 5.071410000e+00 1.000610000e+00 9.932960000e-01 3.972770000e-01 2.240790000e-01 4.019660000e-03 6.732000000e-06 1.573900000e-07 6.889390000e-06 2.624760000e-03 1.958200000e+05 3.370400000e+08 1.667400000e+00 4.156300000e+00 1.309900000e+15 6.169370000e-01 8.457610000e-07
2.502515050e-01 6.443600000e+06 1.705900000e+01 1.481800000e+16 5.266863634e-01 4.719830000e+09 1.843460000e+05 3.644510000e+04 5.058180000e+00 1.000590000e+00 9.934720000e-01 3.972790000e-01 2.236070000e-01 3.951210000e-03 6.738960000e-06 1.544170000e-07 6.893380000e-06 2.625520000e-03 1.974600000e+05 3.371100000e+08 1.667400000e+00 4.176600000e+00 1.305600000e+15 6.168800000e-01 8.457340000e-07
2.512791870e-01 6.421700000e+06 1.685900000e+01 1.459500000e+16 5.296215128e-01 4.716440000e+09 1.838600000e+05 3.644510000e+04 5.044850000e+00 1.000580000e+00 9.936470000e-01 3.972810000e-01 2.231360000e-01 3.881130000e-03 6.745530000e-06 1.513840000e-07 6.896910000e-06 2.626200000e-03 1.991300000e+05 3.371700000e+08 1.667400000e+00 4.197000000e+00 1.301200000e+15 6.168240000e-01 8.457070000e-07
2.523106150e-01 6.400000000e+06 1.665900000e+01 1.437400000e+16 5.325566621e-01 4.713150000e+09 1.833710000e+05 3.644510000e+04 5.031420000e+00 1.000560000e+00 9.938230000e-01 3.972830000e-01 2.226670000e-01 3.809540000e-03 6.751690000e-06 1.482970000e-07 6.899990000e-06 2.626780000e-03 2.008300000e+05 3.372400000e+08 1.667400000e+00 4.217600000e+00 1.296900000e+15 6.167690000e-01 8.456800000e-07
2.533458650e-01 6.378200000e+06 1.646200000e+01 1.415500000e+16 5.354918115e-01 4.709940000e+09 1.828770000e+05 3.644510000e+04 5.017890000e+00 1.000540000e+00 9.939990000e-01 3.972860000e-01 2.222000000e-01 3.736550000e-03 6.757450000e-06 1.451610000e-07 6.902610000e-06 2.627280000e-03 2.025600000e+05 3.373100000e+08 1.667400000e+00 4.238300000e+00 1.292600000e+15 6.167150000e-01 8.456520000e-07
2.543850140e-01 6.356500000e+06 1.626500000e+01 1.393900000e+16 5.384269609e-01 4.706810000e+09 1.823810000e+05 3.644510000e+04 5.004250000e+00 1.000520000e+00 9.941740000e-01 3.972880000e-01 2.217330000e-01 3.662360000e-03 6.762790000e-06 1.419840000e-07 6.904780000e-06 2.627690000e-03 2.043200000e+05 3.373700000e+08 1.667400000e+00 4.259300000e+00 1.288300000e+15 6.166620000e-01 8.456250000e-07
2.554281410e-01 6.334800000e+06 1.607000000e+01 1.372500000e+16 5.413621103e-01 4.703780000e+09 1.818800000e+05 3.644510000e+04 4.990520000e+00 1.000500000e+00 9.943500000e-01 3.972900000e-01 2.212690000e-01 3.587110000e-03 6.767730000e-06 1.387720000e-07 6.906500000e-06 2.628020000e-03 2.061100000e+05 3.374400000e+08 1.667400000e+00 4.280400000e+00 1.284000000e+15 6.166100000e-01 8.455970000e-07
2.564753270e-01 6.313100000e+06 1.587600000e+01 1.351300000e+16 5.442972596e-01 4.700830000e+09 1.813760000e+05 3.644510000e+04 4.976690000e+00 1.000480000e+00 9.945250000e-01 3.972930000e-01 2.208060000e-01 3.511040000e-03 6.772250000e-06 1.355340000e-07 6.907790000e-06 2.628270000e-03 2.079300000e+05 3.375000000e+08 1.667400000e+00 4.301700000e+00 1.279700000e+15 6.165600000e-01 8.455680000e-07
2.575266520e-01 6.291400000e+06 1.568400000e+01 1.330400000e+16 5.472324090e-01 4.697960000e+09 1.808680000e+05 3.644510000e+04 4.962760000e+00 1.000460000e+00 9.947000000e-01 3.972950000e-01 2.203450000e-01 3.434280000e-03 6.776340000e-06 1.322780000e-07 6.908620000e-06 2.628420000e-03 2.097900000e+05 3.375700000e+08 1.667400000e+00 4.323200000e+00 1.275300000e+15 6.165100000e-01 8.455400000e-07
2.585821980e-01 6.269700000e+06 1.549300000e+01 1.309700000e+16 5.501675584e-01 4.695190000e+09 1.803570000e+05 3.644510000e+04 4.948730000e+00 1.000440000e+00 9.948750000e-01 3.972980000e-01 2.198880000e-01 3.357000000e-03 6.779940000e-06 1.290100000e-07 6.908950000e-06 2.628490000e-03 2.116700000e+05 3.376300000e+08 1.667400000e+00 4.344900000e+00 1.271000000e+15 6.164610000e-01 8.455110000e-07
2.596420490e-01 6.248100000e+06 1.530300000e+01 1.289300000e+16 5.531027077e-01 4.692490000e+09 1.798420000e+05 3.644510000e+04 4.934590000e+00 1.000420000e+00 9.950510000e-01 3.973000000e-01 2.194350000e-01 3.279590000e-03 6.783030000e-06 1.257450000e-07 6.908780000e-06 2.628460000e-03 2.135900000e+05 3.377000000e+08 1.667400000e+00 4.366900000e+00 1.266700000e+15 6.164130000e-01 8.454820000e-07
2.607062890e-01 6.226500000e+06 1.511500000e+01 1.269000000e+16 5.560378571e-01 4.689890000e+09 1.793230000e+05 3.644510000e+04 4.920360000e+00 1.000400000e+00 9.952260000e-01 3.973030000e-01 2.189860000e-01 3.202020000e-03 6.785600000e-06 1.224820000e-07 6.908080000e-06 2.628320000e-03 2.155400000e+05 3.377600000e+08 1.667400000e+00 4.389100000e+00 1.262400000e+15 6.163670000e-01 8.454520000e-07
2.617750040e-01 6.204900000e+06 1.492800000e+01 1.249000000e+16 5.589730065e-01 4.687370000e+09 1.788010000e+05 3.644510000e+04 4.906030000e+00 1.000380000e+00 9.954000000e-01 3.973050000e-01 2.185410000e-01 3.124530000e-03 6.787650000e-06 1.192320000e-07 6.906880000e-06 2.628090000e-03 2.175300000e+05 3.378200000e+08 1.667400000e+00 4.411600000e+00 1.258100000e+15 6.163210000e-01 8.454220000e-07
2.628482820e-01 6.183300000e+06 1.474300000e+01 1.229200000e+16 5.619081558e-01 4.684930000e+09 1.782750000e+05 3.644510000e+04 4.891600000e+00 1.000360000e+00 9.955750000e-01 3.973080000e-01 2.181000000e-01 3.045890000e-03 6.789180000e-06 1.159470000e-07 6.905130000e-06 2.627760000e-03 2.195500000e+05 3.378800000e+08 1.667400000e+00 4.434300000e+00 1.253800000e+15 6.162770000e-01 8.453920000e-07
2.639262090e-01 6.161700000e+06 1.455900000e+01 1.209600000e+16 5.648433052e-01 4.682580000e+09 1.777450000e+05 3.644510000e+04 4.877060000e+00 1.000340000e+00 9.957500000e-01 3.973110000e-01 2.176640000e-01 2.966320000e-03 6.790190000e-06 1.126370000e-07 6.902820000e-06 2.627320000e-03 2.216000000e+05 3.379400000e+08 1.667300000e+00 4.457300000e+00 1.249500000e+15 6.162330000e-01 8.453620000e-07
2.650088770e-01 6.140200000e+06 1.437600000e+01 1.190200000e+16 5.677784546e-01 4.680320000e+09 1.772120000e+05 3.644510000e+04 4.862430000e+00 1.000320000e+00 9.959240000e-01 3.973130000e-01 2.172320000e-01 2.886450000e-03 6.790680000e-06 1.093260000e-07 6.900000000e-06 2.626790000e-03 2.236900000e+05 3.380000000e+08 1.667300000e+00 4.480500000e+00 1.245200000e+15 6.161910000e-01 8.453310000e-07
2.660963760e-01 6.118600000e+06 1.419400000e+01 1.171100000e+16 5.707136039e-01 4.678140000e+09 1.766750000e+05 3.644510000e+04 4.847700000e+00 1.000310000e+00 9.960990000e-01 3.973160000e-01 2.168040000e-01 2.806760000e-03 6.790640000e-06 1.060330000e-07 6.896670000e-06 2.626150000e-03 2.258200000e+05 3.380600000e+08 1.667300000e+00 4.504000000e+00 1.240900000e+15 6.161490000e-01 8.453000000e-07
2.671887980e-01 6.097100000e+06 1.401400000e+01 1.152200000e+16 5.736487533e-01 4.676040000e+09 1.761350000e+05 3.644510000e+04 4.832870000e+00 1.000290000e+00 9.962730000e-01 3.973190000e-01 2.163810000e-01 2.727570000e-03 6.790090000e-06 1.027700000e-07 6.892860000e-06 2.625430000e-03 2.279900000e+05 3.381200000e+08 1.667300000e+00 4.527800000e+00 1.236600000e+15 6.161090000e-01 8.452680000e-07
2.682862390e-01 6.075500000e+06 1.383500000e+01 1.133500000e+16 5.765839027e-01 4.674030000e+09 1.755900000e+05 3.644510000e+04 4.817940000e+00 1.000270000e+00 9.964470000e-01 3.973220000e-01 2.159610000e-01 2.649190000e-03 6.789010000e-06 9.954920000e-08 6.888560000e-06 2.624610000e-03 2.301900000e+05 3.381800000e+08 1.667300000e+00 4.551800000e+00 1.232300000e+15 6.160700000e-01 8.452360000e-07
2.693887930e-01 6.054000000e+06 1.365700000e+01 1.114900000e+16 5.795190520e-01 4.672100000e+09 1.750430000e+05 3.644510000e+04 4.802910000e+00 1.000250000e+00 9.966210000e-01 3.973250000e-01 2.155460000e-01 2.571760000e-03 6.787410000e-06 9.637580000e-08 6.883790000e-06 2.623700000e-03 2.324300000e+05 3.382400000e+08 1.667300000e+00 4.576100000e+00 1.228000000e+15 6.160320000e-01 8.452040000e-07
2.704965580e-01 6.036500000e+06 1.351400000e+01 1.100000000e+16 5.824542014e-01 4.670260000e+09 1.744910000e+05 3.644510000e+04 4.787780000e+00 1.000230000e+00 9.967620000e-01 3.973270000e-01 2.151390000e-01 2.501950000e-03 6.784920000e-06 9.349990000e-08 6.878420000e-06 2.622670000e-03 2.342800000e+05 3.382900000e+08 1.667300000e+00 4.596200000e+00 1.224500000e+15 6.160010000e-01 8.451720000e-07
2.711992140e-01 6.022900000e+06 1.340300000e+01 1.088500000e+16 5.843087511e-01 4.669140000e+09 1.741410000e+05 3.644510000e+04 4.778160000e+00 1.000220000e+00 9.968720000e-01 3.973290000e-01 2.148840000e-01 2.452350000e-03 6.783220000e-06 9.148320000e-08 6.874700000e-06 2.621970000e-03 2.357400000e+05 3.383200000e+08 1.667300000e+00 4.611900000e+00 1.221800000e+15 6.159780000e-01 8.451510000e-07
2.719040160e-01 6.009300000e+06 1.329200000e+01 1.077100000e+16 5.861633008e-01 4.668050000e+09 1.737890000e+05 3.644510000e+04 4.768510000e+00 1.000210000e+00 9.969820000e-01 3.973310000e-01 2.146280000e-01 2.405160000e-03 6.781400000e-06 8.956110000e-08 6.870960000e-06 2.621250000e-03 2.372200000e+05 3.383600000e+08 1.667300000e+00 4.627600000e+00 1.219100000e+15 6.159560000e-01 8.451300000e-07
2.726109880e-01 5.995700000e+06 1.318300000e+01 1.065800000e+16 5.880178506e-01 4.667000000e+09 1.734360000e+05 3.644510000e+04 4.758820000e+00 1.000190000e+00 9.970910000e-01 3.973330000e-01 2.143740000e-01 2.358440000e-03 6.779370000e-06 8.766170000e-08 6.867030000e-06 2.620500000e-03 2.387100000e+05 3.384000000e+08 1.667300000e+00 4.643500000e+00 1.216400000e+15 6.159330000e-01 8.451090000e-07
2.733201560e-01 5.982100000e+06 1.307300000e+01 1.054600000e+16 5.898724003e-01 4.665980000e+09 1.730810000e+05 3.644510000e+04 4.749090000e+00 1.000180000e+00 9.972010000e-01 3.973350000e-01 2.141220000e-01 2.312760000e-03 6.777140000e-06 8.580550000e-08 6.862940000e-06 2.619720000e-03 2.402200000e+05 3.384300000e+08 1.667300000e+00 4.659500000e+00 1.213700000e+15 6.159110000e-01 8.450880000e-07
2.740315480e-01 5.968500000e+06 1.296400000e+01 1.043400000e+16 5.917269500e-01 4.665000000e+09 1.727250000e+05 3.644510000e+04 4.739320000e+00 1.000170000e+00 9.973100000e-01 3.973370000e-01 2.138710000e-01 2.267570000e-03 6.774690000e-06 8.397260000e-08 6.858660000e-06 2.618900000e-03 2.417400000e+05 3.384700000e+08 1.667300000e+00 4.675600000e+00 1.210900000e+15 6.158900000e-01 8.450660000e-07
2.747451880e-01 5.954900000e+06 1.285600000e+01 1.032400000e+16 5.935814997e-01 4.664050000e+09 1.723670000e+05 3.644510000e+04 4.729510000e+00 1.000160000e+00 9.974200000e-01 3.973390000e-01 2.136220000e-01 2.222950000e-03 6.772040000e-06 8.216560000e-08 6.854200000e-06 2.618050000e-03 2.432900000e+05 3.385000000e+08 1.667300000e+00 4.691900000e+00 1.208200000e+15 6.158690000e-01 8.450450000e-07
2.754611040e-01 5.941400000e+06 1.274800000e+01 1.021400000e+16 5.954360494e-01 4.663130000e+09 1.720080000e+05 3.644510000e+04 4.719650000e+00 1.000140000e+00 9.975290000e-01 3.973410000e-01 2.133750000e-01 2.179000000e-03 6.769170000e-06 8.038800000e-08 6.849560000e-06 2.617170000e-03 2.448500000e+05 3.385400000e+08 1.667300000e+00 4.708200000e+00 1.205500000e+15 6.158480000e-01 8.450230000e-07
2.761793230e-01 5.928600000e+06 1.264800000e+01 1.011100000e+16 5.972905991e-01 4.662250000e+09 1.716480000e+05 3.644510000e+04 4.709760000e+00 1.000130000e+00 9.976310000e-01 3.973430000e-01 2.131300000e-01 2.136790000e-03 6.766030000e-06 7.867940000e-08 6.844710000e-06 2.616240000e-03 2.463300000e+05 3.385700000e+08 1.667300000e+00 4.723700000e+00 1.203000000e+15 6.158290000e-01 8.450010000e-07
2.768127280e-01 5.916700000e+06 1.255400000e+01 1.001600000e+16 5.989211795e-01 4.661500000e+09 1.713300000e+05 3.644510000e+04 4.701030000e+00 1.000120000e+00 9.977270000e-01 3.973450000e-01 2.129150000e-01 2.099020000e-03 6.763150000e-06 7.715690000e-08 6.840300000e-06 2.615400000e-03 2.477400000e+05 3.386000000e+08 1.667300000e+00 4.738300000e+00 1.200600000e+15 6.158110000e-01 8.449820000e-07
2.774479530e-01 5.904700000e+06 1.246000000e+01 9.921300000e+15 6.005517599e-01 4.660780000e+09 1.710100000e+05 3.644510000e+04 4.692270000e+00 1.000110000e+00 9.978230000e-01 3.973470000e-01 2.127020000e-01 2.061950000e-03 6.760110000e-06 7.566410000e-08 6.835780000e-06 2.614530000e-03 2.491500000e+05 3.386300000e+08 1.667300000e+00 4.753000000e+00 1.198200000e+15 6.157940000e-01 8.449620000e-07
2.780850170e-01 5.892800000e+06 1.236700000e+01 9.827200000e+15 6.021823403e-01 4.660080000e+09 1.706900000e+05 3.644510000e+04 4.683480000e+00 1.000100000e+00 9.979190000e-01 3.973490000e-01 2.124900000e-01 2.025350000e-03 6.756920000e-06 7.419190000e-08 6.831110000e-06 2.613640000e-03 2.505900000e+05 3.386600000e+08 1.667300000e+00 4.767800000e+00 1.195800000e+15 6.157770000e-01 8.449430000e-07
2.787239400e-01 5.880800000e+06 1.227400000e+01 9.733700000e+15 6.038129207e-01 4.659420000e+09 1.703680000e+05 3.644510000e+04 4.674650000e+00 1.000090000e+00 9.980140000e-01 3.973500000e-01 2.122790000e-01 1.989360000e-03 6.753560000e-06 7.274580000e-08 6.826310000e-06 2.612720000e-03 2.520400000e+05 3.386900000e+08 1.667300000e+00 4.782600000e+00 1.193400000e+15 6.157600000e-01 8.449230000e-07
2.793647410e-01 5.868900000e+06 1.218200000e+01 9.640900000e+15 6.054435011e-01 4.658770000e+09 1.700460000e+05 3.644510000e+04 4.665800000e+00 1.000080000e+00 9.981100000e-01 3.973520000e-01 2.120700000e-01 1.953910000e-03 6.750050000e-06 7.132310000e-08 6.821370000e-06 2.611780000e-03 2.535000000e+05 3.387200000e+08 1.667300000e+00 4.797600000e+00 1.191000000e+15 6.157440000e-01 8.449030000e-07
2.800074390e-01 5.856900000e+06 1.209000000e+01 9.548600000e+15 6.070740815e-01 4.658160000e+09 1.697220000e+05 3.644510000e+04 4.656910000e+00 1.000060000e+00 9.982060000e-01 3.973540000e-01 2.118610000e-01 1.918870000e-03 6.746370000e-06 6.991910000e-08 6.816290000e-06 2.610800000e-03 2.549800000e+05 3.387500000e+08 1.667300000e+00 4.812700000e+00 1.188600000e+15 6.157280000e-01 8.448830000e-07
2.806520550e-01 5.845000000e+06 1.199900000e+01 9.456900000e+15 6.087046619e-01 4.657570000e+09 1.693970000e+05 3.644510000e+04 4.648000000e+00 1.000050000e+00 9.983010000e-01 3.973560000e-01 2.116540000e-01 1.884490000e-03 6.742540000e-06 6.854280000e-08 6.811080000e-06 2.609800000e-03 2.564700000e+05 3.387800000e+08 1.667300000e+00 4.827900000e+00 1.186200000e+15 6.157120000e-01 8.448630000e-07
2.812986080e-01 5.828200000e+06 1.187000000e+01 9.328800000e+15 6.103352423e-01 4.657010000e+09 1.690710000e+05 3.644510000e+04 4.639050000e+00 1.000040000e+00 9.984350000e-01 3.973590000e-01 2.114460000e-01 1.845550000e-03 6.738930000e-06 6.700450000e-08 6.805930000e-06 2.608820000e-03 2.586100000e+05 3.388200000e+08 1.667300000e+00 4.849300000e+00 1.182800000e+15 6.156900000e-01 8.448420000e-07
2.824755540e-01 5.806500000e+06 1.170600000e+01 9.165700000e+15 6.132908001e-01 4.656050000e+09 1.684770000e+05 3.644510000e+04 4.622750000e+00 1.000020000e+00 9.986080000e-01 3.973620000e-01 2.110720000e-01 1.785910000e-03 6.731450000e-06 6.462330000e-08 6.796070000e-06 2.606930000e-03 2.614000000e+05 3.388700000e+08 1.667200000e+00 4.877400000e+00 1.178500000e+15 6.156620000e-01 8.448050000e-07
2.836590560e-01 5.784900000e+06 1.154400000e+01 9.004500000e+15 6.162463579e-01 4.655190000e+09 1.678790000e+05 3.644510000e+04 4.606350000e+00 9.999960000e-01 9.987800000e-01 3.973660000e-01 2.107060000e-01 1.727210000e-03 6.723270000e-06 6.228780000e-08 6.785560000e-06 2.604910000e-03 2.642500000e+05 3.389300000e+08 1.667200000e+00 4.905700000e+00 1.174200000e+15 6.156360000e-01 8.447670000e-07
2.848492370e-01 5.763200000e+06 1.138200000e+01 8.845200000e+15 6.192019157e-01 4.654410000e+09 1.672770000e+05 3.644510000e+04 4.589840000e+00 9.999760000e-01 9.989520000e-01 3.973700000e-01 2.103440000e-01 1.670500000e-03 6.714570000e-06 6.003560000e-08 6.774610000e-06 2.602810000e-03 2.671400000e+05 3.389800000e+08 1.667200000e+00 4.934500000e+00 1.169800000e+15 6.156100000e-01 8.447290000e-07
2.860462260e-01 5.742400000e+06 1.122900000e+01 8.694600000e+15 6.221574735e-01 4.653730000e+09 1.666720000e+05 3.644510000e+04 4.573230000e+00 9.999560000e-01 9.991170000e-01 3.973730000e-01 2.099880000e-01 1.615940000e-03 6.705250000e-06 5.787190000e-08 6.763120000e-06 2.600600000e-03 2.699700000e+05 3.390300000e+08 1.667200000e+00 4.962300000e+00 1.165700000e+15 6.155860000e-01 8.446910000e-07
2.871458490e-01 5.722600000e+06 1.108400000e+01 8.552400000e+15 6.248576644e-01 4.653180000e+09 1.661160000e+05 3.644510000e+04 4.557970000e+00 9.999370000e-01 9.992730000e-01 3.973770000e-01 2.096650000e-01 1.566220000e-03 6.696330000e-06 5.590970000e-08 6.752240000e-06 2.598510000e-03 2.727200000e+05 3.390700000e+08 1.667200000e+00 4.989200000e+00 1.161700000e+15 6.155640000e-01 8.446550000e-07
2.882513640e-01 5.702800000e+06 1.093900000e+01 8.411800000e+15 6.275578553e-01 4.652700000e+09 1.655560000e+05 3.644510000e+04 4.542620000e+00 9.999180000e-01 9.994300000e-01 3.973810000e-01 2.093460000e-01 1.517990000e-03 6.687010000e-06 5.400990000e-08 6.741020000e-06 2.596350000e-03 2.755200000e+05 3.391200000e+08 1.667200000e+00 5.016400000e+00 1.157700000e+15 6.155430000e-01 8.446190000e-07
2.893628740e-01 5.682900000e+06 1.079600000e+01 8.272700000e+15 6.302580462e-01 4.652300000e+09 1.649940000e+05 3.644510000e+04 4.527190000e+00 9.998990000e-01 9.995860000e-01 3.973840000e-01 2.090290000e-01 1.470740000e-03 6.677250000e-06 5.215470000e-08 6.729400000e-06 2.594110000e-03 2.783700000e+05 3.391700000e+08 1.667200000e+00 5.043900000e+00 1.153700000e+15 6.155220000e-01 8.445820000e-07
2.904804840e-01 5.663700000e+06 1.065900000e+01 8.139500000e+15 6.329582370e-01 4.651970000e+09 1.644280000e+05 3.644510000e+04 4.511660000e+00 9.998800000e-01 9.997370000e-01 3.973880000e-01 2.087170000e-01 1.425270000e-03 6.666990000e-06 5.037130000e-08 6.717360000e-06 2.591790000e-03 2.811800000e+05 3.392100000e+08 1.667200000e+00 5.070800000e+00 1.149900000e+15 6.155030000e-01 8.445450000e-07
2.915326760e-01 5.645100000e+06 1.052600000e+01 8.012000000e+15 6.354867879e-01 4.651740000e+09 1.638960000e+05 3.644510000e+04 4.497050000e+00 9.998620000e-01 9.998820000e-01 3.973910000e-01 2.084270000e-01 1.382930000e-03 6.657030000e-06 4.871830000e-08 6.705750000e-06 2.589550000e-03 2.839400000e+05 3.392500000e+08 1.667200000e+00 5.097200000e+00 1.146100000e+15 6.154840000e-01 8.445100000e-07
2.925904010e-01 5.626500000e+06 1.039500000e+01 7.885900000e+15 6.380153388e-01 4.651560000e+09 1.633600000e+05 3.644510000e+04 4.482360000e+00 9.998440000e-01 1.000030000e+00 3.973950000e-01 2.081400000e-01 1.341700000e-03 6.646710000e-06 4.711250000e-08 6.693820000e-06 2.587240000e-03 2.867600000e+05 3.392900000e+08 1.667200000e+00 5.123800000e+00 1.142400000e+15 6.154660000e-01 8.444740000e-07
2.936537500e-01 5.607900000e+06 1.026500000e+01 7.761100000e+15 6.405438896e-01 4.651460000e+09 1.628220000e+05 3.644510000e+04 4.467590000e+00 9.998260000e-01 1.000170000e+00 3.973980000e-01 2.078550000e-01 1.301450000e-03 6.636010000e-06 4.554870000e-08 6.681560000e-06 2.584870000e-03 2.896200000e+05 3.393400000e+08 1.667200000e+00 5.150700000e+00 1.138600000e+15 6.154490000e-01 8.444380000e-07
2.947228160e-01 5.589800000e+06 1.013900000e+01 7.641700000e+15 6.430724405e-01 4.651420000e+09 1.622810000e+05 3.644510000e+04 4.452750000e+00 9.998080000e-01 1.000310000e+00 3.974020000e-01 2.075740000e-01 1.262810000e-03 6.624870000e-06 4.404900000e-08 6.668920000e-06 2.582430000e-03 2.924400000e+05 3.393800000e+08 1.667200000e+00 5.177000000e+00 1.135000000e+15 6.154330000e-01 8.444020000e-07
2.957263270e-01 5.572400000e+06 1.001900000e+01 7.527500000e+15 6.454335376e-01 4.651450000e+09 1.617730000e+05 3.644510000e+04 4.438820000e+00 9.997910000e-01 1.000450000e+00 3.974050000e-01 2.073140000e-01 1.226990000e-03 6.614160000e-06 4.266490000e-08 6.656830000e-06 2.580080000e-03 2.952000000e+05 3.394100000e+08 1.667200000e+00 5.202700000e+00 1.131500000e+15 6.154180000e-01 8.443680000e-07
